"time","MLoad.Sa","MLoad.Sb","MLoad.Sc","MLoad.Mpd","MLoad.Mpq","MLoad.Mnq","MLoad.Mnd","MLoad.Mhmd","MLoad.Mhmq","MGrid.Sa","MGrid.Sb","MGrid.Sc","MGrid.Mpd","MGrid.Mpq","MGrid.Mnd","MGrid.Mnq","MGrid.Mhmd","MGrid.Mhmq","fuen1.Sa","fuen1.Sb","fuen1.Sc","fuen1.Spd","fuen1.Spq","fuen1.Snd","fuen1.Snq","fuen1.Szmd","fuen1.Szmq","fuen2.Sa","fuen2.Sb","fuen2.Sc","fuen2.Spd","fuen2.Spq","fuen2.Snd","fuen2.Snq","fuen2.Szmd","fuen2.Szmq","fuen3.Sa","fuen3.Sb","fuen3.Sc","fuen3.Spd","fuen3.Spq","fuen3.Snd","fuen3.Snq","fuen3.Szmd","fuen3.Szmq","Va.v"
0.17904,-55.8548,-39.8378,105.264,69.4366,-35.8134,-20.7052,-15.1555,8.11468,3.58186,-2.45098,-43.1913,45.6422,51.3466,-0.0475809,-0.00453728,0.047364,-8.93828e-14,-1.60007e-12,-18.2295,-6.42749,27.8474,0,-11.9378,-5.05185,-6.90174,2.70489,1.19395,-17.9474,-1.45616,22.5939,0,-11.9378,-5.05185,-6.90174,2.70489,1.19395,-17.227,11.2371,9.18037,1.07373e-311,-11.9378,-5.05185,-6.90174,2.70489,1.19395,-8.10074
0.17952,-44.1782,-45.3183,103.38,69.4518,-35.8233,-20.6966,-15.1396,8.11427,3.58188,6.82136,-47.4973,40.6759,51.3618,-0.0367809,0.0096832,0.0354834,-9.40487e-14,-1.59802e-12,-15.8086,-7.56877,28.0051,0,-11.9411,-5.04652,-6.89887,2.70476,1.19396,-16.5935,-2.10344,23.3247,4.00193e-322,-11.9411,-5.04652,-6.89887,2.70476,1.19396,-18.5976,11.8512,11.3742,6.92259e-310,-11.9411,-5.04652,-6.89887,2.70476,1.19396,22.5386
0.18,-31.0537,-49.3244,98.12,69.4633,-35.8342,-20.6917,-15.1245,8.1138,3.58199,15.8752,-50.2507,34.3754,51.3733,-0.0268666,0.0157918,0.0217355,-9.39951e-14,-1.59567e-12,-12.8711,-8.46522,27.2503,0,-11.9447,-5.0415,-6.89722,2.7046,1.194,-14.6974,-2.68437,23.2957,8.48798e-314,-11.9447,-5.0415,-6.89722,2.7046,1.194,-19.3605,12.0759,13.1986,1.18576e-322,-11.9447,-5.0415,-6.89722,2.7046,1.194,52.4419
0.18048,-16.9107,-51.7245,89.6559,69.4714,-35.8454,-20.6897,-15.1108,8.11329,3.5822,24.413,-51.3605,26.9476,51.3814,-0.0180817,0.0151191,0.00991778,-9.31988e-14,-1.59431e-12,-9.5126,-9.08768,25.6072,0,-11.9485,-5.03693,-6.89658,2.70443,1.19407,-12.3206,-3.18008,22.5076,9.88131e-323,-11.9485,-5.03693,-6.89658,2.70443,1.19407,-19.4904,11.9038,14.5935,0,-11.9485,-5.03693,-6.89658,2.70443,1.19407,80.6327
0.18096,-2.21147,-52.4397,78.264,69.4765,-35.8563,-20.6902,-15.0987,8.11281,3.58252,32.1542,-50.7904,18.6361,51.3865,-0.0105606,0.0103092,0.00229078,-9.6766e-14,-1.59086e-12,-5.84241,-9.41572,23.1291,-8.9155e+304,-11.9521,-5.03291,-6.89672,2.70427,1.19417,-9.54049,-3.57428,20.9857,1.18576e-322,-11.9521,-5.03291,-6.89672,2.70427,1.19417,-18.9828,11.3407,15.5131,0.00048,-11.9521,-5.03291,-6.89672,2.70427,1.19417,106.19
0.18144,12.5633,-51.4461,64.3164,69.4792,-35.8665,-20.6924,-15.0884,8.11238,3.58293,38.845,-48.559,9.71393,51.3892,-0.00434663,0.0043021,-0.000620556,-1.0075e-13,-1.58943e-12,-1.98016,-9.43838,19.8964,0,-11.9555,-5.02948,-6.89746,2.70413,1.19431,-6.44752,-3.85387,18.7792,8.90104e-307,-11.9555,-5.02948,-6.89746,2.70413,1.19431,-17.854,10.4051,15.9268,0.00096,-11.9555,-5.02948,-6.89746,2.70413,1.19431,128.28
0.18192,26.9307,-48.7758,48.2684,69.4798,-35.8757,-20.6959,-15.0799,8.11203,3.58342,44.2662,-44.7398,0.473568,51.3898,0.000586873,-0.000513568,0.00028402,-9.44259e-14,-1.59423e-12,1.9481,-9.1546,16.0143,0,-11.9586,-5.02664,-6.89863,2.70401,1.19447,-3.14266,-4.00937,15.9598,0,-11.9586,-5.02664,-6.89863,2.70401,1.19447,-16.1409,9.12792,15.8208,0.00144,-11.9586,-5.02664,-6.89863,2.70401,1.19447,146.181
0.1824,40.4213,-44.5155,30.6442,69.4789,-35.8837,-20.7002,-15.0732,8.11178,3.58395,48.2405,-39.4583,-8.78223,51.3889,0.0043184,-0.00279425,0.00329253,-1.02558e-13,-1.58991e-12,5.81403,-8.57325,11.6092,0,-11.9612,-5.02438,-6.90006,2.70393,1.19465,0.266117,-4.03534,12.6192,6.92262e-310,-11.9612,-5.02438,-6.90006,2.70393,1.19465,-13.8994,7.55131,15.198,0.00192,-11.9612,-5.02438,-6.90006,2.70393,1.19465,159.308
0.18288,52.594,-38.8041,12.0193,69.4768,-35.8904,-20.7049,-15.068,8.11163,3.58451,50.6382,-32.8877,-17.7505,51.3868,0.00696333,-0.00233403,0.00656051,-9.80793e-14,-1.59029e-12,9.49125,-7.71295,6.82478,0,-11.9635,-5.02267,-6.90164,2.70388,1.19484,3.66735,-3.93053,8.86626,0,-11.9635,-5.02267,-6.90164,2.70388,1.19484,-11.2028,5.7271,14.0788,0.0024,-11.9635,-5.02267,-6.90164,2.70388,1.19484,167.233
0.18336,63.0511,-31.8276,-6.99807,69.4739,-35.8958,-20.7098,-15.0643,8.11158,3.58506,51.3813,-25.2433,-26.138,51.3839,0.00865891,0.000174086,0.00865716,-1.01171e-13,-1.58167e-12,12.8595,-6.60144,1.81712,0,-11.9653,-5.02143,-6.90327,2.70386,1.19502,6.94976,-3.69805,4.82342,2,-11.9653,-5.02143,-6.90327,2.70386,1.19502,-8.13948,3.7152,12.4994,0.00288,-11.9653,-5.02143,-6.90327,2.70386,1.19502,169.697
0.18384,71.4509,-23.8138,-25.7869,69.4706,-35.8999,-20.7145,-15.0619,8.11164,3.58558,50.4462,-16.7754,-33.6708,51.3806,0.0095532,0.00356137,0.00886455,-1.02493e-13,-1.59047e-12,15.8084,-5.27476,-3.25028,-1.3604e+300,-11.9666,-5.02062,-6.90485,2.70388,1.19519,10.0059,-3.34519,0.622672,4.00193e-322,-11.9666,-5.02062,-6.90485,2.70388,1.19519,-4.80965,1.58157,10.5115,0.00336,-11.9666,-5.02062,-6.90485,2.70388,1.19519,166.619
0.18432,77.5188,-15.0239,-43.7337,69.4671,-35.903,-20.719,-15.0605,8.11177,3.58606,47.8637,-7.76071,-40.103,51.3771,0.00979562,0.00663344,0.00720775,-1.01099e-13,-1.58855e-12,18.2416,-3.77603,-8.21188,0,-11.9677,-5.02017,-6.90633,2.70392,1.19535,12.7358,-2.8833,-3.59877,7.95446e-322,-11.9677,-5.02017,-6.90633,2.70392,1.19535,-1.3223,-0.603898,8.17991,0.00384,-11.9677,-5.02017,-6.90633,2.70392,1.19535,158.1
0.1848,81.0565,-5.74499,-60.2524,69.4636,-35.9051,-20.723,-15.06,8.11198,3.58648,43.7186,1.50614,-45.2248,51.3736,0.00952982,0.00851815,0.00427301,-1.02812e-13,-1.5827e-12,20.0794,-2.15406,-12.9056,-8.9155e+304,-11.9684,-5.02,-6.90768,2.70399,1.19549,15.05,-2.32733,-7.70294,9.49878e-316,-11.9684,-5.02,-6.90768,2.70399,1.19549,2.20849,-2.76973,5.58096,0.00432,-11.9684,-5.02,-6.90768,2.70399,1.19549,144.419
0.18528,81.9483,3.72025,-74.8034,69.4602,-35.9063,-20.7266,-15.0602,8.11225,3.58684,38.1467,10.7226,-48.8693,51.3702,0.00888873,0.00884158,0.000914312,-1.01011e-13,-1.58311e-12,21.2615,-0.461787,-17.178,0,-11.9688,-5.02007,-6.90886,2.70408,1.19561,16.8728,-1.69539,-11.5557,7.81158e-315,-11.9688,-5.02007,-6.90886,2.70408,1.19561,5.66725,-4.84514,2.79962,0.0048,-11.9688,-5.02007,-6.90886,2.70408,1.19561,126.021
0.18576,80.165,13.0629,-86.9117,69.4572,-35.9067,-20.7296,-15.0609,8.11255,3.58712,31.3301,19.5878,-50.9178,51.3672,0.00799069,0.00772444,-0.0020455,-9.60471e-14,-1.58923e-12,21.7493,1.24554,-20.8895,0,-11.9689,-5.02031,-6.90987,2.70418,1.19571,18.1447,-1.00811,-15.0312,2.02419e-320,-11.9689,-5.02031,-6.90987,2.70418,1.19571,8.94092,-6.76236,-0.0731769,0.00528,-11.9689,-5.02031,-6.90987,2.70418,1.19571,103.508
0.18624,75.7646,21.9779,-96.1818,69.4545,-35.9067,-20.7321,-15.062,8.11287,3.58732,23.4914,27.8125,-51.3039,51.3645,0.00693791,0.00564348,-0.00403557,-1.02303e-13,-1.58403e-12,21.5268,2.91214,-23.9187,0,-11.9689,-5.02067,-6.91069,2.70429,1.19577,18.8239,-0.287971,-18.0157,6.92259e-310,-11.9689,-5.02067,-6.91069,2.70429,1.19577,11.9225,-8.45881,-2.94351,0.00576,-11.9689,-5.02067,-6.91069,2.70429,1.19577,77.6142
0.18672,68.8908,30.1743,-102.311,69.4522,-35.9062,-20.734,-15.0633,8.1132,3.58746,14.8865,35.1284,-50.0149,51.3622,0.00581533,0.00322627,-0.00483831,-1.0098e-13,-1.59211e-12,20.6012,4.48352,-26.1668,0,-11.9687,-5.02111,-6.91135,2.7044,1.19582,18.8883,0.441457,-20.4118,9.90078e-316,-11.9687,-5.02111,-6.91135,2.7044,1.19582,14.5147,-9.87914,-5.71758,0.00624,-11.9687,-5.02111,-6.91135,2.7044,1.19582,49.1864
0.1872,59.7679,37.3845,-105.099,69.4503,-35.9054,-20.7355,-15.0647,8.11352,3.58752,5.79633,41.297,-47.0933,51.3603,0.00469115,0.00105209,-0.00457165,-1.06976e-13,-1.58063e-12,19.0028,5.90832,-27.5601,0,-11.9685,-5.02158,-6.91184,2.70451,1.19584,18.3358,1.1563,-22.1411,2.18211e-316,-11.9685,-5.02158,-6.91184,2.70451,1.19584,16.6328,-10.977,-8.30476,0.00672,-11.9685,-5.02158,-6.91184,2.70451,1.19584,19.1524
0.18768,48.6937,43.3733,-104.455,69.4487,-35.9044,-20.7366,-15.0662,8.11382,3.58753,-3.48245,46.1168,-42.6344,51.3587,0.00361767,-0.000489473,-0.00358441,-9.47633e-14,-1.5841e-12,16.7838,7.13997,-28.0532,-8.9155e+304,-11.9681,-5.02207,-6.9122,2.70461,1.19584,17.1846,1.83317,-23.1472,0,-11.9681,-5.02207,-6.9122,2.70461,1.19584,18.2078,-11.7167,-10.6205,0.0072,-11.9681,-5.02207,-6.9122,2.70461,1.19584,-11.5071
0.18816,36.0299,47.9451,-100.4,69.4476,-35.9033,-20.7373,-15.0676,8.11409,3.58749,-12.6471,49.4309,-36.7838,51.3576,0.00263189,-0.00125632,-0.00231269,-9.73486e-14,-1.57835e-12,14.0167,8.13822,-27.6301,0,-11.9678,-5.02254,-6.91243,2.7047,1.19583,15.4721,2.44994,-23.3972,0,-11.9678,-5.02254,-6.91243,2.7047,1.19583,19.1881,-12.0739,-12.5893,0.00768,-11.9678,-5.02254,-6.91243,2.7047,1.19583,-41.7908
0.18864,22.1898,50.9506,-93.0668,69.4468,-35.9022,-20.7377,-15.0689,8.11433,3.5874,-21.3984,51.1309,-29.7325,51.3568,0.00175874,-0.00133232,-0.00114808,-9.97002e-14,-1.58399e-12,10.792,8.87046,-26.3045,-8.9155e+304,-11.9674,-5.02298,-6.91255,2.70478,1.1958,13.2544,2.98645,-22.883,6.92262e-310,-11.9674,-5.02298,-6.91255,2.70478,1.1958,19.5418,-12.0372,-14.1468,0.00816,-11.9674,-5.02298,-6.91255,2.70478,1.1958,-70.7098
0.18912,7.62549,52.2919,-82.694,69.4463,-35.9011,-20.7378,-15.0701,8.11453,3.58729,-29.4509,51.1615,-21.7106,51.3563,0.00101196,-0.000950832,-0.000346375,-1.03653e-13,-1.58404e-12,7.21484,9.31278,-24.1198,0,-11.967,-5.02337,-6.91259,2.70484,1.19576,10.604,3.42519,-21.6214,0,-11.967,-5.02337,-6.91259,2.70484,1.19576,19.2575,-11.6076,-15.2422,0.00864,-11.967,-5.02337,-6.91259,2.70484,1.19576,-97.3197
0.1896,-7.18755,51.9251,-69.6208,69.446,-35.9,-20.7377,-15.0712,8.11469,3.58715,-36.5417,49.5216,-12.98,51.356,0.000395495,-0.000395464,4.96979e-06,-1.03235e-13,-1.58927e-12,3.40223,9.45076,-21.1474,0,-11.9667,-5.02372,-6.91257,2.7049,1.19572,7.6074,3.75186,-19.6537,0,-11.9667,-5.02372,-6.91257,2.7049,1.19572,18.3445,-10.7991,-15.8397,0.00912,-11.9667,-5.02372,-6.91257,2.7049,1.19572,-120.752
0.19008,-21.7656,49.8623,-54.2741,69.446,-35.8991,-20.7375,-15.0721,8.11481,3.58701,-42.4392,46.2648,-3.82558,51.356,-9.28418e-05,8.64078e-05,-3.39603e-05,-1.0107e-13,-1.59085e-12,-0.521371,9.27993,-17.4843,0,-11.9664,-5.02402,-6.91249,2.70494,1.19567,4.3625,3.95582,-17.0441,0,-11.9664,-5.02402,-6.91249,2.70494,1.19567,16.8325,-9.63823,-15.92,0.0096,-11.9664,-5.02402,-6.91249,2.70494,1.19567,-140.24
0.19056,-35.6327,46.1709,-37.155,69.4461,-35.8983,-20.7372,-15.0728,8.11489,3.58686,-46.9511,41.4973,5.45374,51.3561,-0.000461003,0.000341556,-0.000309617,-9.79674e-14,-1.58803e-12,-4.42783,8.80591,-13.2503,0,-11.9661,-5.02426,-6.91238,2.70496,1.19562,0.975247,4.03045,-13.878,1.07388e-315,-11.9661,-5.02426,-6.91238,2.70496,1.19562,14.7709,-8.16274,-15.4804,0.01008,-11.9661,-5.02426,-6.91238,2.70496,1.19562,-155.149
0.19104,-48.336,40.9715,-18.8226,69.4463,-35.8977,-20.7368,-15.0734,8.11494,3.58671,-49.9298,35.3747,14.555,51.3563,-0.000720958,0.000328115,-0.000641966,-9.94194e-14,-1.58559e-12,-8.18958,8.04422,-8.58366,-8.9155e+304,-11.9659,-5.02445,-6.91225,2.70498,1.19557,-2.44375,3.97335,-10.2586,0,-11.9659,-5.02445,-6.91225,2.70498,1.19557,12.2271,-6.4208,-14.5353,0.01056,-11.9659,-5.02445,-6.91225,2.70498,1.19557,-164.992
0.19152,-59.4607,34.4339,0.124488,69.4466,-35.8971,-20.7363,-15.0738,8.11496,3.58657,-51.2781,28.097,23.1811,51.3566,-0.000886462,9.78289e-05,-0.000881048,-9.93627e-14,-1.59053e-12,-11.6838,7.01976,-3.63671,-8.9155e+304,-11.9657,-5.0246,-6.91211,2.70499,1.19552,-5.78285,3.78642,-6.30434,0,-11.9657,-5.0246,-6.91211,2.70499,1.19552,9.28409,-4.46926,-13.1156,0.01104,-11.9657,-5.0246,-6.91211,2.70499,1.19552,-169.446
0.192,-68.6435,26.7716,19.0675,69.4469,-35.8967,-20.7359,-15.0741,8.11496,3.58644,-50.952,19.9016,31.0504,51.3569,-0.000972678,-0.000241895,-0.00094212,-1.00669e-13,-1.59057e-12,-14.7964,5.76601,1.42897,-8.9155e+304,-11.9656,-5.0247,-6.91196,2.70499,1.19548,-8.93305,3.47579,-2.14421,0,-11.9656,-5.0247,-6.91196,2.70499,1.19548,6.03797,-2.37182,-11.2676,0.01152,-11.9656,-5.0247,-6.91196,2.70499,1.19548,-168.367
0.19248,-75.5846,18.2349,37.3878,69.4473,-35.8964,-20.7355,-15.0743,8.11493,3.58633,-48.962,11.0562,37.9057,51.3573,-0.000994712,-0.000572476,-0.000813463,-9.3953e-14,-1.59148e-12,-17.4258,4.32394,6.44794,-8.91549e+304,-11.9655,-5.02477,-6.91182,2.70498,1.19544,-11.7915,3.05164,2.08589,0,-11.9655,-5.02477,-6.91182,2.70498,1.19544,2.59471,-0.196952,-9.05171,0.012,-11.9655,-5.02477,-6.91182,2.70498,1.19544,-161.79
0.19296,-80.0573,9.10249,54.4872,69.4476,-35.8962,-20.7351,-15.0744,8.11489,3.58623,-45.373,1.84969,43.5233,51.3576,-0.0009671,-0.000800552,-0.000542585,-1.00778e-13,-1.59045e-12,-19.4862,2.74066,11.2563,-8.9155e+304,-11.9654,-5.02481,-6.91169,2.70496,1.19541,-14.2648,2.52781,6.24785,0,-11.9654,-5.02481,-6.91169,2.70496,1.19541,-0.933258,1.98433,-6.54025,0.01248,-11.9654,-5.02481,-6.91169,2.70496,1.19541,-149.93
0.19344,-81.9155,-0.327275,69.8073,69.448,-35.8961,-20.7347,-15.0745,8.11484,3.58615,-40.3023,-7.41739,47.7197,51.358,-0.000903203,-0.000878643,-0.000209193,-9.86305e-14,-1.58837e-12,-20.9101,1.06788,15.6971,-8.9155e+304,-11.9654,-5.02482,-6.91157,2.70495,1.19538,-16.2724,1.92143,10.2058,0,-11.9654,-5.02482,-6.91157,2.70495,1.19538,-4.43074,4.10081,-3.81523,0.01296,-11.9654,-5.02482,-6.91157,2.70495,1.19538,-133.174
0.19392,-81.0987,-9.74648,82.8478,69.4483,-35.896,-20.7344,-15.0744,8.11478,3.58609,-33.9154,-16.4424,50.3578,51.3583,-0.000814642,-0.000807959,0.000104133,-9.88831e-14,-1.58511e-12,-21.6513,-0.639787,19.6253,-8.9155e+304,-11.9653,-5.02481,-6.91147,2.70493,1.19536,-17.7485,1.2523,13.8304,1.63042e-322,-11.9653,-5.02481,-6.91147,2.70493,1.19536,-7.78354,6.08336,-0.965624,0.01344,-11.9653,-5.02481,-6.91147,2.70493,1.19536,-112.068
0.1944,-77.6335,-18.8475,93.1828,69.4486,-35.896,-20.7341,-15.0744,8.11472,3.58605,-26.4209,-24.9305,51.3513,51.3586,-0.000711466,-0.00062772,0.00033489,-9.90816e-14,-1.58406e-12,-21.6854,-2.32657,22.9126,2.11579e-314,-11.9653,-5.02478,-6.91138,2.70491,1.19535,-18.6451,0.542265,17.0034,4.94066e-323,-11.9653,-5.02478,-6.91138,2.70491,1.19535,-10.8822,7.86725,1.91552,0.01392,-11.9653,-5.02478,-6.91138,2.70491,1.19535,-87.3033
0.19488,-71.6331,-27.3332,100.475,69.4488,-35.8961,-20.7339,-15.0743,8.11466,3.58602,-18.0634,-32.6045,50.668,51.3588,-0.000601724,-0.000396223,0.000452856,-9.5948e-14,-1.59208e-12,-21.0114,-3.93738,25.4517,-8.9155e+304,-11.9654,-5.02475,-6.9113,2.70489,1.19534,-18.9328,-0.18549,19.6212,6.92262e-310,-11.9654,-5.02475,-6.9113,2.70489,1.19534,-13.6255,9.39422,4.73412,0.0144,-11.9654,-5.02475,-6.9113,2.70489,1.19534,-59.6873
0.19536,-63.2933,-34.9263,104.486,69.449,-35.8962,-20.7337,-15.0741,8.1146,3.586,-9.11606,-39.2139,48.33,51.359,-0.000491991,-0.000171881,0.000460991,-9.42733e-14,-1.58857e-12,-19.6512,-5.41964,27.1596,-8.9155e+304,-11.9654,-5.02471,-6.91124,2.70487,1.19533,-18.6022,-0.907206,21.5982,9.20676e-316,-11.9654,-5.02471,-6.91124,2.70487,1.19533,-15.9238,10.6144,7.39815,0.01488,-11.9654,-5.02471,-6.91124,2.70487,1.19533,-30.1222
0.19584,-52.8867,-41.379,105.085,69.4491,-35.8963,-20.7336,-15.074,8.11454,3.586,0.129079,-44.5427,44.4136,51.3591,-0.000386953,1.94503e-06,0.000386948,-1.00476e-13,-1.58189e-12,-17.6494,-6.72494,27.9807,-8.9155e+304,-11.9654,-5.02466,-6.9112,2.70485,1.19533,-17.6642,-1.59932,22.8699,1.5069e-321,-11.9654,-5.02466,-6.9112,2.70485,1.19533,-17.7021,11.4879,9.8206,0.01536,-11.9654,-5.02466,-6.9112,2.70485,1.19533,0.426516
0.19632,-40.7529,-46.4805,102.252,69.4492,-35.8964,-20.7335,-15.0739,8.1145,3.586,9.37006,-48.4169,39.0469,51.3592,-0.000289725,0.000103941,0.000270438,-9.88867e-14,-1.5908e-12,-15.0712,-7.81065,27.888,-8.03872e+174,-11.9655,-5.02462,-6.91117,2.70483,1.19533,-16.1494,-2.23923,23.3948,1.08984e-315,-11.9655,-5.02462,-6.91117,2.70483,1.19533,-18.9024,11.9863,11.9224,0.01584,-11.9655,-5.02462,-6.91117,2.70483,1.19533,30.9613
0.1968,-27.2883,-50.0642,96.0803,69.4493,-35.8965,-20.7335,-15.0737,8.11445,3.58601,18.3051,-50.7101,32.405,51.3593,-0.000202975,0.000135184,0.000151408,-9.24478e-14,-1.5871e-12,-12.0008,-8.64133,26.8847,-8.9155e+304,-11.9655,-5.02457,-6.91115,2.70482,1.19534,-14.1072,-2.80604,23.1558,1.0743e-315,-11.9655,-5.02457,-6.91115,2.70482,1.19534,-19.4854,12.0932,13.6348,0.01632,-11.9655,-5.02457,-6.91115,2.70482,1.19534,60.4851
0.19728,-12.9325,-52.0131,86.771,69.4494,-35.8966,-20.7334,-15.0736,8.11442,3.58603,26.6423,-51.3472,24.7049,51.3594,-0.000127595,0.000113174,5.89245e-05,-9.85274e-14,-1.58859e-12,-8.53849,-9.18985,25.0034,-8.9155e+304,-11.9655,-5.02453,-6.91114,2.70481,1.19534,-11.6043,-3.28125,22.1606,2.0513e+214,-11.9655,-5.02453,-6.91114,2.70481,1.19534,-19.4321,11.8052,14.902,0.0168,-11.9655,-5.02453,-6.91114,2.70481,1.19534,88.0337
0.19776,1.84557,-52.2635,74.628,69.4494,-35.8967,-20.7334,-15.0735,8.11439,3.58605,34.1096,-50.3075,16.1979,51.3594,-6.38164e-05,6.33716e-05,7.52071e-06,-9.22546e-14,-1.59078e-12,-4.79738,-9.43828,22.3057,-8.9155e+304,-11.9656,-5.02449,-6.91114,2.7048,1.19535,-8.72241,-3.64932,20.4418,1.71103e+161,-11.9656,-5.02449,-6.91114,2.7048,1.19535,-18.7442,11.1316,15.6826,0.01728,-11.9656,-5.02449,-6.91114,2.7048,1.19535,112.707
0.19824,16.5634,-50.8072,60.048,69.4494,-35.8968,-20.7334,-15.0734,8.11437,3.58607,40.4629,-47.625,7.16205,51.3594,-1.20596e-05,1.1703e-05,-2.91094e-06,-1.00269e-13,-1.58498e-12,-0.899587,-9.37852,18.8795,2.11579e-314,-11.9656,-5.02446,-6.91115,2.70479,1.19536,-5.55571,-3.89825,18.0554,1.56714e-76,-11.9656,-5.02446,-6.91115,2.70479,1.19536,-17.4442,10.0945,15.9511,0.01776,-11.9656,-5.02446,-6.91115,2.70479,1.19536,133.701
0.19872,30.7404,-47.6918,43.5071,69.4494,-35.8969,-20.7335,-15.0733,8.11435,3.58609,45.4949,-43.3872,-2.10772,51.3594,2.85039e-05,-2.34332e-05,1.62283e-05,-9.77507e-14,-1.59089e-12,3.02759,-9.01252,14.8368,7.29112e-304,-11.9656,-5.02444,-6.91116,2.70478,1.19536,-2.20758,-4.01989,15.0794,1.56713e-76,-11.9656,-5.02444,-6.91116,2.70478,1.19536,-15.5745,8.72779,15.6986,0.01824,-11.9656,-5.02444,-6.91116,2.70478,1.19536,150.328
0.1992,43.9136,-43.0191,25.5455,69.4494,-35.897,-20.7335,-15.0732,8.11434,3.58612,49.0413,-37.7326,-11.3087,51.3594,5.86799e-05,-3.32873e-05,4.83248e-05,-9.94709e-14,-1.58393e-12,6.85591,-8.35222,10.3096,-8.9155e+304,-11.9657,-5.02441,-6.91117,2.70478,1.19537,1.21266,-4.01027,11.6109,7.7282e-91,-11.9657,-5.02441,-6.91117,2.70478,1.19537,-13.1962,7.07601,14.9336,0.01872,-11.9657,-5.02441,-6.91117,2.70478,1.19537,162.046
0.19968,55.6527,-36.9415,6.74962,69.4494,-35.897,-20.7336,-15.0732,8.11434,3.58614,50.9861,-30.8458,-20.1403,51.3594,7.91875e-05,-1.89211e-05,7.68938e-05,-9.6367e-14,-1.58643e-12,10.4603,-7.41918,5.44577,7.29112e-304,-11.9657,-5.0244,-6.91118,2.70478,1.19538,4.5933,-3.86971,7.76334,2.94007e-128,-11.9657,-5.0244,-6.91118,2.70478,1.19538,-10.387,5.19316,13.6808,0.0192,-11.9657,-5.0244,-6.91118,2.70478,1.19538,168.472
0.20016,65.5745,-29.6576,-12.2666,69.4493,-35.8971,-20.7336,-15.0732,8.11434,3.58616,51.2659,-22.9517,-28.3142,51.3593,9.12302e-05,1.09791e-05,9.05672e-05,-9.82516e-14,-1.58761e-12,13.7232,-6.24387,0.404059,0,-11.9657,-5.02439,-6.9112,2.70478,1.19539,7.82395,-3.60278,3.66222,4.46153e-86,-11.9657,-5.02439,-6.9112,2.70478,1.19539,-7.2386,3.14072,11.9813,0.01968,-11.9657,-5.02439,-6.9112,2.70478,1.19539,169.397
0.20064,73.3549,-21.4053,-30.8823,69.4493,-35.8971,-20.7336,-15.0731,8.11434,3.58618,49.8716,-14.3081,-35.5635,51.3593,9.58319e-05,4.44697e-05,8.48893e-05,-9.79365e-14,-1.5875e-12,16.5379,-4.86466,-4.65085,0,-11.9657,-5.02438,-6.91121,2.70478,1.19539,10.7991,-3.2182,-0.558495,1.04117e-306,-11.9657,-5.02438,-6.91121,2.70478,1.19539,-3.85379,0.985704,9.89051,0.02016,-11.9657,-5.02438,-6.91121,2.70478,1.19539,164.79
0.20112,78.7398,-12.4539,-48.4895,69.4493,-35.8971,-20.7337,-15.0731,8.11434,3.58619,46.8487,-5.19731,-41.6514,51.3593,9.42522e-05,7.04642e-05,6.25962e-05,-1.00447e-13,-1.58759e-12,18.8126,-3.3266,-9.55388,0,-11.9657,-5.02438,-6.91123,2.70478,1.1954,13.4216,-2.72853,-4.76098,1.09462e-315,-11.9657,-5.02438,-6.91123,2.70478,1.1954,-0.343133,-1.2015,7.47674,0.02064,-11.9657,-5.02438,-6.91123,2.70478,1.1954,154.802
0.2016,81.5535,-3.09592,-64.5133,69.4492,-35.8971,-20.7337,-15.0731,8.11435,3.58621,42.296,4.08321,-46.3792,51.3592,8.76509e-05,8.18948e-05,3.12398e-05,-9.80168e-14,-1.58275e-12,20.4729,-1.6799,-14.1449,0,-11.9657,-5.02438,-6.91124,2.70478,1.1954,15.6058,-2.14977,-8.80799,4.79244e-322,-11.9657,-5.02438,-6.91124,2.70478,1.1954,3.17873,-3.34947,4.81882,0.02112,-11.9657,-5.02438,-6.91124,2.70478,1.1954,139.758
0.20208,81.704,6.36318,-78.4303,69.4492,-35.8971,-20.7337,-15.0731,8.11436,3.58622,36.362,13.2304,-49.5924,51.3592,7.71863e-05,7.71861e-05,1.93981e-07,-9.65583e-14,-1.58587e-12,21.4647,0.0216503,-18.2741,0,-11.9657,-5.02438,-6.91125,2.70479,1.19541,17.2804,-1.5008,-12.5674,1.08984e-315,-11.9657,-5.02438,-6.91125,2.70479,1.19541,6.59679,-5.38806,2.00353,0.0216,-11.9657,-5.02438,-6.91125,2.70479,1.19541,120.151
0.20256,79.1863,15.6145,-89.7861,69.4492,-35.8971,-20.7338,-15.0731,8.11437,3.58623,29.2407,21.9455,-51.1862,51.3592,6.41377e-05,6.00398e-05,-2.25579e-05,-9.31941e-14,-1.59147e-12,21.7555,1.7225,-21.8064,0,-11.9657,-5.02438,-6.91125,2.70479,1.19541,18.3907,-0.802817,-15.9164,6.92262e-310,-11.9657,-5.02438,-6.91125,2.70479,1.19541,9.79943,-7.25069,-0.877181,0.02208,-11.9657,-5.02438,-6.91125,2.70479,1.19541,96.6197
